Name,URL
Pestalozzischule,http://www.schulliste.eu/schule/4720-pestalozzischule/
Friedrich-Trost-Schule,http://www.schulliste.eu/schule/4721-friedrich-trost-schule/
Odenberg-Schule,http://www.schulliste.eu/schule/4722-odenberg-schule/
Elsa-BrÃ¤ndstrÃ¶m-Schule,http://www.schulliste.eu/schule/4723-elsa-brandstrom-schule/
Anne-Frank-Schule,http://www.schulliste.eu/schule/4724-anne-frank-schule/
Hermann-Schafft-Schule,http://www.schulliste.eu/schule/4725-hermann-schafft-schule/
Schlossbergschule,http://www.schulliste.eu/schule/4726-schlossbergschule/
Friedrich-von-Bodelschwingh-Schule,http://www.schulliste.eu/schule/4727-friedrich-von-bodelschwingh-schule/
Albert-Schweitzer-Schule,http://www.schulliste.eu/schule/4728-albert-schweitzer-schule/
Friedrich-FrÃ¶bel-Schule,http://www.schulliste.eu/schule/4729-friedrich-frobel-schule/
BrÃ¼der-Grimm-Schule,http://www.schulliste.eu/schule/4730-bruder-grimm-schule/
LandgrÃ¤fin-Elisabeth-Schule,http://www.schulliste.eu/schule/4731-landgrafin-elisabeth-schule/
Fuldatal-Schule,http://www.schulliste.eu/schule/4734-fuldatal-schule/
Heinrich-Auel-Schule,http://www.schulliste.eu/schule/4735-heinrich-auel-schule/
Heinrich-LÃ¼ttecke-Schule,http://www.schulliste.eu/schule/4736-heinrich-luttecke-schule/
Mathias-Bauer-Schule,http://www.schulliste.eu/schule/4738-mathias-bauer-schule/
Hirschbergschule,http://www.schulliste.eu/schule/4739-hirschbergschule/
Sankt-Martin-Schule,http://www.schulliste.eu/schule/4741-sankt-martin-schule/
Anne-Frank-Schule,http://www.schulliste.eu/schule/4742-anne-frank-schule/
August-Wilhelm-Mende-Schule,http://www.schulliste.eu/schule/4743-august-wilhelm-mende-schule/
Baunsbergschule,http://www.schulliste.eu/schule/4744-baunsbergschule/
Wilhelm-Filchner-Schule,http://www.schulliste.eu/schule/4745-wilhelm-filchner-schule/
Schule am Enser Tor,http://www.schulliste.eu/schule/4746-schule-am-enser-tor/
Steintorschule,http://www.schulliste.eu/schule/4747-steintorschule/
Schule fÃ¼r Kranke Marburg,http://www.schulliste.eu/schule/4748-schule-fur-kranke-marburg/
Erich-KÃ¤stner-Schule,http://www.schulliste.eu/schule/4749-erich-kastner-schule/
Heinrich-Grupe-Schule,http://www.schulliste.eu/schule/4750-heinrich-grupe-schule/
Barbaraschule,http://www.schulliste.eu/schule/4751-barbaraschule/
Paul-Zimmermann-Schule,http://www.schulliste.eu/schule/4752-paul-zimmermann-schule/
Christian-Andersen-Schule,http://www.schulliste.eu/schule/4753-christian-andersen-schule/
Alexander-Schmorell-Schule,http://www.schulliste.eu/schule/4754-alexander-schmorell-schule/
Anna-Freud-Schule,http://www.schulliste.eu/schule/4755-anna-freud-schule/
KÃ¤the-Kollwitz-Schule,http://www.schulliste.eu/schule/4756-kathe-kollwitz-schule/
Astrid-Lindgren-Schule,http://www.schulliste.eu/schule/4757-astrid-lindgren-schule/
Schule am Dom,http://www.schulliste.eu/schule/4758-schule-am-dom/
Kegelbergschule,http://www.schulliste.eu/schule/4762-kegelbergschule/
KÃ¤the-Kollwitz-Schule,http://www.schulliste.eu/schule/4765-kathe-kollwitz-schule/
Paul-Moor-Schule,http://www.schulliste.eu/schule/4769-paul-moor-schule/
Vinzenz-von-Paul-Schule,http://www.schulliste.eu/schule/4770-vinzenz-von-paul-schule/
Heinrich-von-Bibra-Schule,http://www.schulliste.eu/schule/4771-heinrich-von-bibra-schule/
Carl-Schomburg-Schule,http://www.schulliste.eu/schule/4773-carl-schomburg-schule/
Luisenschule,http://www.schulliste.eu/schule/4774-luisenschule/
Friedrich-Ebert-Schule,http://www.schulliste.eu/schule/4775-friedrich-ebert-schule/
Burgwaldschule,http://www.schulliste.eu/schule/4776-burgwaldschule/
Konrad-Adenauer-Schule,http://www.schulliste.eu/schule/4777-konrad-adenauer-schule/
Louis-Peter-Schule,http://www.schulliste.eu/schule/4778-louis-peter-schule/
Freiherr-vom-Stein-Schule,http://www.schulliste.eu/schule/4781-freiherr-vom-stein-schule/
Rabanus-Maurus-Schule,http://www.schulliste.eu/schule/4783-rabanus-maurus-schule/
Winfriedschule,http://www.schulliste.eu/schule/4784-winfriedschule/
Albert-Schweitzer-Schule,http://www.schulliste.eu/schule/4785-albert-schweitzer-schule/
Friedrichsgymnasium,http://www.schulliste.eu/schule/4786-friedrichsgymnasium/
Goethe-Gymnasium,http://www.schulliste.eu/schule/4787-goethe-gymnasium/
Heinrich-SchÃ¼tz-Schule,http://www.schulliste.eu/schule/4788-heinrich-schutz-schule/
Herderschule,http://www.schulliste.eu/schule/4789-herderschule/
Jacob-Grimm-Schule,http://www.schulliste.eu/schule/4790-jacob-grimm-schule/
Wilhelmsgymnasium,http://www.schulliste.eu/schule/4792-wilhelmsgymnasium/
Elisabethschule,http://www.schulliste.eu/schule/4794-elisabethschule/
Gymnasium Philippinum,http://www.schulliste.eu/schule/4795-gymnasium-philippinum/
Martin-Luther-Schule,http://www.schulliste.eu/schule/4796-martin-luther-schule/
Friedrich-Wilhelm-Schule,http://www.schulliste.eu/schule/4797-friedrich-wilhelm-schule/
Edertalschule,http://www.schulliste.eu/schule/4798-edertalschule/
KÃ¶nig-Heinrich-Schule,http://www.schulliste.eu/schule/4799-konig-heinrich-schule/
BundesprÃ¤sident-Th.-Heuss-Schule,http://www.schulliste.eu/schule/4800-bundesprasident-th-heuss-schule/
Ulstertalschule,http://www.schulliste.eu/schule/4803-ulstertalschule/
Albert-Schweitzer-Schule,http://www.schulliste.eu/schule/4804-albert-schweitzer-schule/
Wigbertschule,http://www.schulliste.eu/schule/4805-wigbertschule/
Geschwister-Scholl-Schule,http://www.schulliste.eu/schule/4809-geschwister-scholl-schule/
Christian-Rauch-Schule,http://www.schulliste.eu/schule/4810-christian-rauch-schule/
Gustav-Stresemann-Gymnasium,http://www.schulliste.eu/schule/4811-gustav-stresemann-gymnasium/
Alte Landesschule,http://www.schulliste.eu/schule/4812-alte-landesschule/
Schwalmgymnasium,http://www.schulliste.eu/schule/4813-schwalmgymnasium/
Georg-Christoph-Lichtenberg-Schule,http://www.schulliste.eu/schule/4815-georg-christoph-lichtenberg-schule/
Modellschule Obersberg,http://www.schulliste.eu/schule/4816-modellschule-obersberg/
Oberstufengymnasium,http://www.schulliste.eu/schule/4817-oberstufengymnasium/
Abendschule Kassel,http://www.schulliste.eu/schule/4819-abendschule-kassel/
Abendschulen Marburg,http://www.schulliste.eu/schule/4820-abendhaupt-und-realschule-u-gymnasium/
Hessenkolleg Kassel,http://www.schulliste.eu/schule/4821-hessenkolleg-kassel/
Schule fÃ¼r Erwachsene Osthessen,http://www.schulliste.eu/schule/4822-schule-fur-erwachsene-osthessen/
Alfred-Wegener-Schule Kirchhain,http://www.schulliste.eu/schule/4823-alfred-wegener-schule-kirchhain/
Johannisberg-Schule Witzenhausen,http://www.schulliste.eu/schule/4824-johannisberg-schule-witzenhausen/
Offene Schule Waldau,http://www.schulliste.eu/schule/4825-offene-schule-waldau/
Theodor-Heuss-Schule,http://www.schulliste.eu/schule/4826-theodor-heuss-schule/
Gesamtschule Fuldatal,http://www.schulliste.eu/schule/4827-gesamtschule-fuldatal/
Wilhelm-Leuschner-Schule,http://www.schulliste.eu/schule/4828-wilhelm-leuschner-schule/
Gesamtschule Kaufungen,http://www.schulliste.eu/schule/4829-gesamtschule-kaufungen/
SÃ¶hre-Schule,http://www.schulliste.eu/schule/4830-sohre-schule/
Ahnatal-Schule,http://www.schulliste.eu/schule/4831-ahnatal-schule/
Wollenbergschule Wetter,http://www.schulliste.eu/schule/4832-wollenbergschule-wetter/
Wilhelm-Filchner-Schule,http://www.schulliste.eu/schule/4833-wilhelm-filchner-schule/
Rhenanus-Schule,http://www.schulliste.eu/schule/4834-rhenanus-schule/
Freiherr-vom-Stein-Schule,http://www.schulliste.eu/schule/4835-freiherr-vom-stein-schule/
Valentin-Traudt-Schule,http://www.schulliste.eu/schule/4836-valentin-traudt-schule/
Marie-Durand-Schule,http://www.schulliste.eu/schule/4837-marie-durand-schule/
Erich-KÃ¤stner-Schule,http://www.schulliste.eu/schule/4838-erich-kastner-schule/
Steinwaldschule,http://www.schulliste.eu/schule/4839-steinwaldschule/
Georg-BÃ¼chner-Schule,http://www.schulliste.eu/schule/4840-georg-buchner-schule/
Gesamtschule Guxhagen,http://www.schulliste.eu/schule/4841-gesamtschule-guxhagen/
Richtsbergschule,http://www.schulliste.eu/schule/4842-richtsbergschule/
Blumensteinschule,http://www.schulliste.eu/schule/4843-blumenstein-schule/
Gesamtschule Ebsdorfer Grund,http://www.schulliste.eu/schule/4844-gesamtschule-ebsdorfergrund/
Gesamtschule Niederwalgern,http://www.schulliste.eu/schule/4845-gesamtschule-niederwalgern/
Burgsitzschule,http://www.schulliste.eu/schule/4846-burgsitzschule/
Lichtbergschule Eiterfeld,http://www.schulliste.eu/schule/4847-lichtbergschule-eiterfeld/
Drei-Burgen-Schule,http://www.schulliste.eu/schule/4848-drei-burgen-schule/
Heinrich-Grupe-Schule,http://www.schulliste.eu/schule/4849-heinrich-grupe-schule/
Werratalschule,http://www.schulliste.eu/schule/4850-werratalschule/
Gustav-Heinemann-Schule,http://www.schulliste.eu/schule/4851-gustav-heinemann-schule/
Freiherr-vom-Stein-Schule,http://www.schulliste.eu/schule/4852-freiherr-vom-stein-schule/
Martin-von-Tours-Schule,http://www.schulliste.eu/schule/4853-martin-von-tours-schule/
Georg-August-Zinn-Schule,http://www.schulliste.eu/schule/4854-georg-august-zinn-schule/
Joseph-von-Eichendorff-Schule,http://www.schulliste.eu/schule/4856-joseph-von-eichendorff-schule/
Wernher-von-Braun-Schule Neuhof,http://www.schulliste.eu/schule/4857-wernher-von-braun-schule-neuhof/
Gesamtschule Geistal,http://www.schulliste.eu/schule/4858-gesamtschule-geistal/
Gesamtschule Obersberg,http://www.schulliste.eu/schule/4859-gesamtschule-obersberg/
Konrad-Duden-Schule,http://www.schulliste.eu/schule/4860-konrad-duden-schule/
Christine-BrÃ¼ckner-Schule,http://www.schulliste.eu/schule/4861-christine-bruckner-schule/
Elisabeth-Selbert-Schule,http://www.schulliste.eu/schule/4862-elisabeth-selbert-schule/
Dr.-Georg-August-Zinn-Schule,http://www.schulliste.eu/schule/4863-dr-georg-august-zinn-schule/
Gesamtschule Melsungen,http://www.schulliste.eu/schule/4864-gesamtschule-melsungen/
Carl-Bantzer-Schule,http://www.schulliste.eu/schule/4865-carl-bantzer-schule/
Gesamtschule Edertal,http://www.schulliste.eu/schule/4866-gesamtschule-edertal/
Gesamtschule Niederaula,http://www.schulliste.eu/schule/4867-gesamtschule-niederaula/
Gesamtschule Schenklengsfeld,http://www.schulliste.eu/schule/4868-gesamtschule-schenklengsfeld/
Adam-von-Trott-Schule,http://www.schulliste.eu/schule/4869-adam-von-trott-schule/
Johann-Amos-Comenius-Schule,http://www.schulliste.eu/schule/4870-johann-amos-comenius-schule/
RhÃ¶nschule Gersfeld,http://www.schulliste.eu/schule/4871-rhonschule-gersfeld/
Gustav-Heinemann-Schule,http://www.schulliste.eu/schule/4872-gustav-heinemann-schule/
BrÃ¼der-Grimm-Gesamtschule,http://www.schulliste.eu/schule/4874-bruder-grimm-gesamtschule/
Jakob-Grimm-Schule,http://www.schulliste.eu/schule/4875-jakob-grimm-schule/
Anne-Frank-Schule,http://www.schulliste.eu/schule/4876-anne-frank-schule/
Goethe-UniversitÃ¤t Frankfurt am Main,http://www.schulliste.eu/schule/4880-goethe-universitat-frankfurt-am-main/
Justus-Liebig-UniversitÃ¤t GieÃen,http://www.schulliste.eu/schule/4881-justus-liebig-universitat-gie-en/
Philipps-UniversitÃ¤t Marburg,http://www.schulliste.eu/schule/4882-philipps-universitat-marburg/
Technische UniversitÃ¤t Darmstadt,http://www.schulliste.eu/schule/4883-technische-universitat-darmstadt/
UniversitÃ¤t Kassel,http://www.schulliste.eu/schule/4884-universitat-kassel/
Hochschule fÃ¼r Musik und Darstellende Kunst Frankfurt a. M.,http://www.schulliste.eu/schule/4893-hochschule-fur-musik-und-darstellende-kunst-frankfurt-a-m/
Staatl. Hochschule fÃ¼r Bildende KÃ¼nste â StÃ¤delschule â Frankfurt,http://www.schulliste.eu/schule/4894-staatl-hochschule-fur-bildende-kunste-stadelschule-frankfurt/
Hochschule fÃ¼r Gestaltung,http://www.schulliste.eu/schule/4895-hochschule-fur-gestaltung/
h_da Hochschule Darmstadt,http://www.schulliste.eu/schule/4896-h_da-hochschule-darmstadt/
Fachhochschule Frankfurt,http://www.schulliste.eu/schule/4897-fachhochschule-frankfurt/
Technische Hochschule Mittelhessen,http://www.schulliste.eu/schule/4898-technische-hochschule-mittelhessen/
Hochschule RheinMain Wiesbaden RÃ¼sselsheim Geisenheim,http://www.schulliste.eu/schule/4899-hochschule-rheinmain-wiesbaden-russelsheim-geisenheim/
"Forschungsanstalt fÃ¼r Weinbau, Gartenbau, GetrÃ¤nketechnologie und Landespflege (Teil der Hochschule RheinMain)",http://www.schulliste.eu/schule/4900-forschungsanstalt-fur-weinbau-gartenbau-getranketechnologie-und-landespflege-teil-der-hochschule-rheinmain/
Hochschule Fulda,http://www.schulliste.eu/schule/4902-hochschule-fulda/
Fachhochschule des Bundes fÃ¼r Ã¶ffentliche Verwaltung Fachbereich Kriminalpolizei,http://www.schulliste.eu/schule/4910-fachhochschule-des-bundes-fur-offentliche-verwaltung-fachbereich-kriminalpolizei/
Fachhochschule des Bundes fÃ¼r Ã¶ffentliche Verwaltung Fachbereich Wetterdienst,http://www.schulliste.eu/schule/4911-fachhochschule-des-bundes-fur-offentliche-verwaltung-fachbereich-wetterdienst/
Fachhochschule des Bundes fÃ¼r Ã¶ffentliche Verwaltung Fachbereich Landwirtschaftliche Sozialversicherung,http://www.schulliste.eu/schule/4912-fachhochschule-des-bundes-fur-offentliche-verwaltung-fachbereich-landwirtschaftliche-sozialversicherung/
Archivschule Marburg (Fachhochschule fÃ¼r Archivwesen),http://www.schulliste.eu/schule/4913-archivschule-marburg-fachhochschule-fur-archivwesen/
Hessische Hochschule fÃ¼r Finanzen und Rechtspflege,http://www.schulliste.eu/schule/4914-hessische-hochschule-fur-finanzen-und-rechtspflege/
Hessische Hochschule fÃ¼r Polizei und Verwaltung (HfPV),http://www.schulliste.eu/schule/4915-hessische-hochschule-fur-polizei-und-verwaltung-hfpv/
Klinikum der Goethe-UniversitÃ¤t Frankfurt am Main,http://www.schulliste.eu/schule/4916-klinikum-der-goethe-universitat-frankfurt-am-main/
Studienkolleg fÃ¼r auslÃ¤ndische Studierende,http://www.schulliste.eu/schule/4919-studienkolleg-fur-auslandische-studierende/
Internationales Studienzentrum â Studienkolleg â,http://www.schulliste.eu/schule/4920-internationales-studienzentrum-studienkolleg/
Studienkolleg fÃ¼r auslÃ¤ndische Studierende,http://www.schulliste.eu/schule/4921-studienkolleg-fur-auslandische-studierende/
Studienkolleg Mittelhessen,http://www.schulliste.eu/schule/4922-studienkolleg-mittelhessen/
Akademie fÃ¼r Tonkunst Darmstadt,http://www.schulliste.eu/schule/4929-akademie-fur-tonkunst-darmstadt/
Musikakademie der Stadt Kassel,http://www.schulliste.eu/schule/4931-musikakademie-der-stadt-kassel/
Wiesbadener Musikakademie,http://www.schulliste.eu/schule/4932-wiesbadener-musikakademie/
Albert-Schweitzer-Schule,http://www.schulliste.eu/schule/5000-albert-schweitzer-schule/
Grundschule Bonner StraÃe,http://www.schulliste.eu/schule/5001-grundschule-bonner-stra-e/
Comeniusschule,http://www.schulliste.eu/schule/5002-comeniusschule/
Eichendorffschule,http://www.schulliste.eu/schule/5003-eichendorffschule/
Grundschule Fichteschule,http://www.schulliste.eu/schule/5005-grundschule-fichteschule/
Johanna-Friesen-Schule,http://www.schulliste.eu/schule/5006-johanna-friesen-schule/
Grundschule GlÃ¼cksburger Weg,http://www.schulliste.eu/schule/5008-grundschule-glucksburger-weg/
Grundschule Grimsehlweg,http://www.schulliste.eu/schule/5009-grundschule-grimsehlweg/
Grundschule RheinstraÃe,http://www.schulliste.eu/schule/5010-grundschule-rheinstra-e/
VGS GroÃ-Buchholzer Kirchweg,http://www.schulliste.eu/schule/5011-vgs-gro-buchholzer-kirchweg/
Grundschule an der Feldbuschwende,http://www.schulliste.eu/schule/5012-grundschule-an-der-feldbuschwende/
Hinrich-Wilhelm-Kopf-Schule,http://www.schulliste.eu/schule/5013-hinrich-wilhelm-kopf-schule/
Grundschule In der Steinbreite,http://www.schulliste.eu/schule/5014-grundschule-in-der-steinbreite/
GS GebrÃ¼der-KÃ¶rting-Schule,http://www.schulliste.eu/schule/5015-gs-gebruder-korting-schule/
Kardinal-Bertram-Schule,http://www.schulliste.eu/schule/5016-kardinal-bertram-schule/
Grundschule KestnerstraÃe,http://www.schulliste.eu/schule/5017-grundschule-kestnerstra-e/
Grundschule Goetheplatz,http://www.schulliste.eu/schule/5018-grundschule-goetheplatz/
Grundschule Am Lindener Markt,http://www.schulliste.eu/schule/5019-grundschule-am-lindener-markt/
Grundschule Entenfang,http://www.schulliste.eu/schule/5020-grundschule-entenfang/
Grundschule LÃ¼neburger Damm,http://www.schulliste.eu/schule/5021-grundschule-luneburger-damm/
Grundschule Mengendamm,http://www.schulliste.eu/schule/5022-grundschule-mengendamm/
Grundschule MeterstraÃe,http://www.schulliste.eu/schule/5023-grundschule-meterstra-e/
Grundschule FaÃberg,http://www.schulliste.eu/schule/5024-grundschule-fa-berg/
Grundschule StammestraÃe,http://www.schulliste.eu/schule/5025-grundschule-stammestra-e/
Grundschule Tegelweg,http://www.schulliste.eu/schule/5026-grundschule-tegelweg/
Henning-von-Tresckow-Grundschule,http://www.schulliste.eu/schule/5027-henning-von-tresckow-grundschule/
Grundschule WasserkampstraÃe,http://www.schulliste.eu/schule/5028-grundschule-wasserkampstra-e/
Grundschule WendlandstraÃe,http://www.schulliste.eu/schule/5029-grundschule-wendlandstra-e/
Glocksee Schule,http://www.schulliste.eu/schule/5030-glocksee-schule/
Grundschule Ahlem,http://www.schulliste.eu/schule/5031-grundschule-ahlem/
Grundschule SalzmannstraÃe,http://www.schulliste.eu/schule/5032-grundschule-salzmannstra-e/
Grundschule am Sandberge,http://www.schulliste.eu/schule/5033-grundschule-am-sandberge/
Grundschule MÃ¼hlenweg,http://www.schulliste.eu/schule/5035-grundschule-muhlenweg/
Pestalozzi-Grundschule,http://www.schulliste.eu/schule/5036-pestalozzi-grundschule/
GS Nenndorf,http://www.schulliste.eu/schule/5037-gs-nenndorf/
Grundschule Wettbergen,http://www.schulliste.eu/schule/5038-grundschule-wettbergen/
Grundschule SÃ¼d,http://www.schulliste.eu/schule/5039-grundschule-sud/
Grundschule Barenburg,http://www.schulliste.eu/schule/5040-grundschule-barenburg/
Grundschule Barnstorf,http://www.schulliste.eu/schule/5041-grundschule-barnstorf/
